Unit,Model,SL,ratio,lots,markup,term_k,eval_end,fill_rate,cycle_service,avg_oh,avg_bl,total_cost,demand_2024,end_oh,end_pipe
ST_Reg6.00in,tsb,0.95,50,True,-1.0,0.0,2024-12-01,0.9895890170526934,0.8333333333333334,2272.5350117112584,5.830150450491677,30768.51041083011,6720.0,3830.0381945941,140.0
ST_Reg6.00in,tsb,0.95,10,False,-1.0,0.0,2024-12-01,0.9867971416497071,0.8333333333333334,2262.1562220943397,7.393600676164017,28033.10674627176,6720.0,3813.9610625801097,153.99642423973182
ST_Reg6.00in,tsb,0.98,2,True,-1.0,0.0,2024-12-01,1.0,1.0,2901.766135844476,0.0,34821.19363013371,6720.0,4545.099469177809,160.0
ST_Reg6.00in,tsb,0.98,5,True,-1.0,0.0,2024-12-01,1.0,1.0,2901.766135844476,0.0,34821.19363013371,6720.0,4545.099469177809,160.0
ST_Reg6.00in,tsb,0.98,10,True,-1.0,0.0,2024-12-01,1.0,1.0,2901.766135844476,0.0,34821.19363013371,6720.0,4545.099469177809,160.0
ST_Reg6.00in,tsb,0.98,20,True,-1.0,0.0,2024-12-01,1.0,1.0,2901.766135844476,0.0,34821.19363013371,6720.0,4545.099469177809,160.0
ST_Reg6.00in,tsb,0.98,50,True,-1.0,0.0,2024-12-01,1.0,1.0,2901.766135844476,0.0,34821.19363013371,6720.0,4545.099469177809,160.0
ST_Reg6.00in,tsb,0.98,10,False,-1.0,0.0,2024-12-01,1.0,1.0,2895.01205076378,0.0,34740.144609165356,6720.0,4532.727286802829,159.50765179351492
ST_Reg6.00in,xgb,0.9,2,True,-1.0,0.0,2024-12-01,0.898205081187233,0.8333333333333334,1074.609966780022,57.00515453514951,14263.443310203853,6720.0,2475.938145578206,880.0
ST_Reg6.00in,xgb,0.9,5,True,-1.0,0.0,2024-12-01,0.898205081187233,0.8333333333333334,1074.609966780022,57.00515453514951,16315.628873469235,6720.0,2475.938145578206,880.0
ST_Reg6.00in,xgb,0.9,10,True,-1.0,0.0,2024-12-01,0.898205081187233,0.8333333333333334,1074.609966780022,57.00515453514951,19735.938145578206,6720.0,2475.938145578206,880.0
ST_Reg6.00in,xgb,0.9,20,True,-1.0,0.0,2024-12-01,0.898205081187233,0.8333333333333334,1074.609966780022,57.00515453514951,26576.556689796147,6720.0,2475.938145578206,880.0
ST_Reg6.00in,xgb,0.9,50,True,-1.0,0.0,2024-12-01,0.898205081187233,0.8333333333333334,1074.609966780022,57.00515453514951,47098.41232244997,6720.0,2475.938145578206,880.0
ST_Reg6.00in,xgb,0.9,10,False,-1.0,0.0,2024-12-01,0.8962062968218011,0.8333333333333334,1065.53596865185,58.1244737797914,19761.36847739717,6720.0,2466.583936797187,873.4505042739224
ST_Reg6.00in,xgb,0.95,2,True,-1.0,0.0,2024-12-01,1.0,1.0,1885.9836609010197,0.0,22631.803930812235,6720.0,3409.3169942343534,880.0
ST_Reg6.00in,xgb,0.95,5,True,-1.0,0.0,2024-12-01,1.0,1.0,1885.9836609010197,0.0,22631.803930812235,6720.0,3409.3169942343534,880.0
ST_Reg6.00in,xgb,0.95,10,True,-1.0,0.0,2024-12-01,1.0,1.0,1885.9836609010197,0.0,22631.803930812235,6720.0,3409.3169942343534,880.0
ST_Reg6.00in,xgb,0.95,20,True,-1.0,0.0,2024-12-01,1.0,1.0,1885.9836609010197,0.0,22631.803930812235,6720.0,3409.3169942343534,880.0
ST_Reg6.00in,xgb,0.95,50,True,-1.0,0.0,2024-12-01,1.0,1.0,1885.9836609010197,0.0,22631.803930812235,6720.0,3409.3169942343534,880.0
ST_Reg6.00in,xgb,0.95,10,False,-1.0,0.0,2024-12-01,1.0,1.0,1875.9027294476616,0.0,22510.83275337194,6720.0,3389.5828190873117,883.8577370824323
ST_Reg6.00in,xgb,0.98,2,True,-1.0,0.0,2024-12-01,1.0,1.0,2862.7529241287466,0.0,34353.03508954496,6720.0,4429.419590795414,900.0
ST_Reg6.00in,xgb,0.98,5,True,-1.0,0.0,2024-12-01,1.0,1.0,2862.7529241287466,0.0,34353.03508954496,6720.0,4429.419590795414,900.0
ST_Reg6.00in,xgb,0.98,10,True,-1.0,0.0,2024-12-01,1.0,1.0,2862.7529241287466,0.0,34353.03508954496,6720.0,4429.419590795414,900.0
ST_Reg6.00in,xgb,0.98,20,True,-1.0,0.0,2024-12-01,1.0,1.0,2862.7529241287466,0.0,34353.03508954496,6720.0,4429.419590795414,900.0
ST_Reg6.00in,xgb,0.98,50,True,-1.0,0.0,2024-12-01,1.0,1.0,2862.7529241287466,0.0,34353.03508954496,6720.0,4429.419590795414,900.0
ST_Reg6.00in,xgb,0.98,10,False,-1.0,0.0,2024-12-01,1.0,1.0,2853.16454253466,0.0,34237.97451041592,6720.0,4428.17886389932,895.568380550967
ST_VA10cm,arima,0.9,2,True,-1.0,0.0,2024-12-01,,1.0,4940.0,0.0,59280.0,0.0,4940.0,0.0
ST_VA10cm,arima,0.9,5,True,-1.0,0.0,2024-12-01,,1.0,4940.0,0.0,59280.0,0.0,4940.0,0.0
ST_VA10cm,arima,0.9,10,True,-1.0,0.0,2024-12-01,,1.0,4940.0,0.0,59280.0,0.0,4940.0,0.0
ST_VA10cm,arima,0.9,20,True,-1.0,0.0,2024-12-01,,1.0,4940.0,0.0,59280.0,0.0,4940.0,0.0
ST_VA10cm,arima,0.9,50,True,-1.0,0.0,2024-12-01,,1.0,4940.0,0.0,59280.0,0.0,4940.0,0.0
ST_VA10cm,arima,0.9,10,False,-1.0,0.0,2024-12-01,,1.0,4928.297916975341,0.0,59139.575003704085,0.0,4928.297916975342,0.0
ST_VA10cm,arima,0.95,2,True,-1.0,0.0,2024-12-01,,1.0,5180.0,0.0,62160.0,0.0,5180.0,0.0
ST_VA10cm,arima,0.95,5,True,-1.0,0.0,2024-12-01,,1.0,5180.0,0.0,62160.0,0.0,5180.0,0.0
ST_VA10cm,arima,0.95,10,True,-1.0,0.0,2024-12-01,,1.0,5180.0,0.0,62160.0,0.0,5180.0,0.0
ST_VA10cm,arima,0.95,20,True,-1.0,0.0,2024-12-01,,1.0,5180.0,0.0,62160.0,0.0,5180.0,0.0
ST_VA10cm,arima,0.95,50,True,-1.0,0.0,2024-12-01,,1.0,5180.0,0.0,62160.0,0.0,5180.0,0.0
ST_VA10cm,arima,0.95,10,False,-1.0,0.0,2024-12-01,,1.0,5172.006965843044,0.0,62064.08359011653,0.0,5172.006965843044,0.0
ST_VA10cm,arima,0.98,2,True,-1.0,0.0,2024-12-01,,1.0,5640.0,0.0,67680.0,0.0,5640.0,0.0
ST_VA10cm,arima,0.98,5,True,-1.0,0.0,2024-12-01,,1.0,5640.0,0.0,67680.0,0.0,5640.0,0.0
ST_VA10cm,arima,0.98,10,True,-1.0,0.0,2024-12-01,,1.0,5640.0,0.0,67680.0,0.0,5640.0,0.0
ST_VA10cm,arima,0.98,20,True,-1.0,0.0,2024-12-01,,1.0,5640.0,0.0,67680.0,0.0,5640.0,0.0
ST_VA10cm,arima,0.98,50,True,-1.0,0.0,2024-12-01,,1.0,5640.0,0.0,67680.0,0.0,5640.0,0.0
ST_VA10cm,arima,0.98,10,False,-1.0,0.0,2024-12-01,,1.0,5637.184172706744,0.0,67646.21007248093,0.0,5637.184172706744,0.0
ST_VA10cm,croston,0.9,2,True,-1.0,0.0,2024-12-01,,1.0,15553.333333333334,0.0,186640.0,0.0,17120.0,0.0
ST_VA10cm,croston,0.9,5,True,-1.0,0.0,2024-12-01,,1.0,15553.333333333334,0.0,186640.0,0.0,17120.0,0.0
ST_VA10cm,croston,0.9,10,True,-1.0,0.0,2024-12-01,,1.0,15553.333333333334,0.0,186640.0,0.0,17120.0,0.0
ST_VA10cm,croston,0.9,20,True,-1.0,0.0,2024-12-01,,1.0,15553.333333333334,0.0,186640.0,0.0,17120.0,0.0
ST_VA10cm,croston,0.9,50,True,-1.0,0.0,2024-12-01,,1.0,15553.333333333334,0.0,186640.0,0.0,17120.0,0.0
ST_VA10cm,croston,0.9,10,False,-1.0,0.0,2024-12-01,,1.0,15545.279630023857,0.0,186543.3555602863,0.0,17112.0,0.0
ST_VA10cm,croston,0.95,2,True,-1.0,0.0,2024-12-01,,1.0,17833.333333333332,0.0,214000.0,0.0,19840.0,0.0
ST_VA10cm,croston,0.95,5,True,-1.0,0.0,2024-12-01,,1.0,17833.333333333332,0.0,214000.0,0.0,19840.0,0.0
ST_VA10cm,croston,0.95,10,True,-1.0,0.0,2024-12-01,,1.0,17833.333333333332,0.0,214000.0,0.0,19840.0,0.0
ST_VA10cm,croston,0.95,20,True,-1.0,0.0,2024-12-01,,1.0,17833.333333333332,0.0,214000.0,0.0,19840.0,0.0
ST_VA10cm,croston,0.95,50,True,-1.0,0.0,2024-12-01,,1.0,17833.333333333332,0.0,214000.0,0.0,19840.0,0.0
ST_VA10cm,croston,0.95,10,False,-1.0,0.0,2024-12-01,,1.0,17825.9054802015,0.0,213910.86576241802,0.0,19836.75,0.0
ST_VA10cm,croston,0.98,2,True,-1.0,0.0,2024-12-01,,1.0,20401.666666666668,0.0,244820.0,0.0,22920.0,0.0
ST_VA10cm,croston,0.98,5,True,-1.0,0.0,2024-12-01,,1.0,20401.666666666668,0.0,244820.0,0.0,22920.0,0.0
ST_VA10cm,croston,0.98,10,True,-1.0,0.0,2024-12-01,,1.0,20401.666666666668,0.0,244820.0,0.0,22920.0,0.0
ST_VA10cm,croston,0.98,20,True,-1.0,0.0,2024-12-01,,1.0,20401.666666666668,0.0,244820.0,0.0,22920.0,0.0
ST_VA10cm,croston,0.98,50,True,-1.0,0.0,2024-12-01,,1.0,20401.666666666668,0.0,244820.0,0.0,22920.0,0.0
ST_VA10cm,croston,0.98,10,False,-1.0,0.0,2024-12-01,,1.0,20392.158845333954,0.0,244705.90614400746,0.0,22902.75,0.0
ST_VA10cm,hybrid,0.9,2,True,-1.0,0.0,2024-12-01,,1.0,4680.861111666656,0.0,56170.333339999874,0.0,5555.861111666655,0.0
ST_VA10cm,hybrid,0.9,5,True,-1.0,0.0,2024-12-01,,1.0,4680.861111666656,0.0,56170.333339999874,0.0,5555.861111666655,0.0
ST_VA10cm,hybrid,0.9,10,True,-1.0,0.0,2024-12-01,,1.0,4680.861111666656,0.0,56170.333339999874,0.0,5555.861111666655,0.0
ST_VA10cm,hybrid,0.9,20,True,-1.0,0.0,2024-12-01,,1.0,4680.861111666656,0.0,56170.333339999874,0.0,5555.861111666655,0.0
ST_VA10cm,hybrid,0.9,50,True,-1.0,0.0,2024-12-01,,1.0,4680.861111666656,0.0,56170.333339999874,0.0,5555.861111666655,0.0
ST_VA10cm,hybrid,0.9,10,False,-1.0,0.0,2024-12-01,,1.0,4672.126287889083,0.0,56065.515454668996,0.0,5544.814341068713,0.0
ST_VA10cm,hybrid,0.95,2,True,-1.0,0.0,2024-12-01,,1.0,5181.459807198348,0.0,62177.517686380175,0.0,6021.459807198347,0.0
ST_VA10cm,hybrid,0.95,5,True,-1.0,0.0,2024-12-01,,1.0,5181.459807198348,0.0,62177.517686380175,0.0,6021.459807198347,0.0
ST_VA10cm,hybrid,0.95,10,True,-1.0,0.0,2024-12-01,,1.0,5181.459807198348,0.0,62177.517686380175,0.0,6021.459807198347,0.0
ST_VA10cm,hybrid,0.95,20,True,-1.0,0.0,2024-12-01,,1.0,5181.459807198348,0.0,62177.517686380175,0.0,6021.459807198347,0.0
ST_VA10cm,hybrid,0.95,50,True,-1.0,0.0,2024-12-01,,1.0,5181.459807198348,0.0,62177.517686380175,0.0,6021.459807198347,0.0
ST_VA10cm,hybrid,0.95,10,False,-1.0,0.0,2024-12-01,,1.0,5169.669508575738,0.0,62036.03410290886,0.0,6011.81752117878,0.0
ST_VA10cm,hybrid,0.98,2,True,-1.0,0.0,2024-12-01,,1.0,5737.904196775434,0.0,68854.8503613052,0.0,6542.904196775435,0.0
ST_VA10cm,hybrid,0.98,5,True,-1.0,0.0,2024-12-01,,1.0,5737.904196775434,0.0,68854.8503613052,0.0,6542.904196775435,0.0
ST_VA10cm,hybrid,0.98,10,True,-1.0,0.0,2024-12-01,,1.0,5737.904196775434,0.0,68854.8503613052,0.0,6542.904196775435,0.0
ST_VA10cm,hybrid,0.98,20,True,-1.0,0.0,2024-12-01,,1.0,5737.904196775434,0.0,68854.8503613052,0.0,6542.904196775435,0.0
ST_VA10cm,hybrid,0.98,50,True,-1.0,0.0,2024-12-01,,1.0,5737.904196775434,0.0,68854.8503613052,0.0,6542.904196775435,0.0
ST_VA10cm,hybrid,0.98,10,False,-1.0,0.0,2024-12-01,,1.0,5729.525464030471,0.0,68754.30556836566,0.0,6537.30857548375,0.0
ST_VA10cm,mitra,0.9,2,True,-1.0,0.0,2024-12-01,,1.0,1971.6666666666667,0.0,23660.0,0.0,2080.0,0.0
ST_VA10cm,mitra,0.9,5,True,-1.0,0.0,2024-12-01,,1.0,1971.6666666666667,0.0,23660.0,0.0,2080.0,0.0
ST_VA10cm,mitra,0.9,10,True,-1.0,0.0,2024-12-01,,1.0,1971.6666666666667,0.0,23660.0,0.0,2080.0,0.0
ST_VA10cm,mitra,0.9,20,True,-1.0,0.0,2024-12-01,,1.0,1971.6666666666667,0.0,23660.0,0.0,2080.0,0.0
ST_VA10cm,mitra,0.9,50,True,-1.0,0.0,2024-12-01,,1.0,1971.6666666666667,0.0,23660.0,0.0,2080.0,0.0
ST_VA10cm,mitra,0.9,10,False,-1.0,0.0,2024-12-01,,1.0,1963.126086347079,0.0,23557.51303616495,0.0,2074.2371974581897,0.0
ST_VA10cm,mitra,0.95,2,True,-1.0,0.0,2024-12-01,,1.0,2326.6666666666665,0.0,27920.0,0.0,2440.0,0.0
ST_VA10cm,mitra,0.95,5,True,-1.0,0.0,2024-12-01,,1.0,2326.6666666666665,0.0,27920.0,0.0,2440.0,0.0
ST_VA10cm,mitra,0.95,10,True,-1.0,0.0,2024-12-01,,1.0,2326.6666666666665,0.0,27920.0,0.0,2440.0,0.0
ST_VA10cm,mitra,0.95,20,True,-1.0,0.0,2024-12-01,,1.0,2326.6666666666665,0.0,27920.0,0.0,2440.0,0.0
ST_VA10cm,mitra,0.95,50,True,-1.0,0.0,2024-12-01,,1.0,2326.6666666666665,0.0,27920.0,0.0,2440.0,0.0
ST_VA10cm,mitra,0.95,10,False,-1.0,0.0,2024-12-01,,1.0,2314.889798766367,0.0,27778.67758519641,0.0,2426.000909877478,0.0
ST_VA10cm,mitra,0.98,2,True,-1.0,0.0,2024-12-01,,1.0,2726.6666666666665,0.0,32720.0,0.0,2840.0,0.0
ST_VA10cm,mitra,0.98,5,True,-1.0,0.0,2024-12-01,,1.0,2726.6666666666665,0.0,32720.0,0.0,2840.0,0.0
ST_VA10cm,mitra,0.98,10,True,-1.0,0.0,2024-12-01,,1.0,2726.6666666666665,0.0,32720.0,0.0,2840.0,0.0
ST_VA10cm,mitra,0.98,20,True,-1.0,0.0,2024-12-01,,1.0,2726.6666666666665,0.0,32720.0,0.0,2840.0,0.0
ST_VA10cm,mitra,0.98,50,True,-1.0,0.0,2024-12-01,,1.0,2726.6666666666665,0.0,32720.0,0.0,2840.0,0.0
ST_VA10cm,mitra,0.98,10,False,-1.0,0.0,2024-12-01,,1.0,2710.7086967487653,0.0,32528.504360985182,0.0,2821.819807859876,0.0
ST_VA10cm,naive,0.9,2,True,-1.0,0.0,2024-12-01,,1.0,3040.0,0.0,36480.0,0.0,3040.0,0.0
ST_VA10cm,naive,0.9,5,True,-1.0,0.0,2024-12-01,,1.0,3040.0,0.0,36480.0,0.0,3040.0,0.0
ST_VA10cm,naive,0.9,10,True,-1.0,0.0,2024-12-01,,1.0,3040.0,0.0,36480.0,0.0,3040.0,0.0
ST_VA10cm,naive,0.9,20,True,-1.0,0.0,2024-12-01,,1.0,3040.0,0.0,36480.0,0.0,3040.0,0.0
ST_VA10cm,naive,0.9,50,True,-1.0,0.0,2024-12-01,,1.0,3040.0,0.0,36480.0,0.0,3040.0,0.0
ST_VA10cm,naive,0.9,10,False,-1.0,0.0,2024-12-01,,1.0,3039.5812869538463,0.0,36474.97544344616,0.0,3039.5812869538463,0.0
ST_VA10cm,naive,0.95,2,True,-1.0,0.0,2024-12-01,,1.0,3920.0,0.0,47040.0,0.0,3920.0,0.0
ST_VA10cm,naive,0.95,5,True,-1.0,0.0,2024-12-01,,1.0,3920.0,0.0,47040.0,0.0,3920.0,0.0
ST_VA10cm,naive,0.95,10,True,-1.0,0.0,2024-12-01,,1.0,3920.0,0.0,47040.0,0.0,3920.0,0.0
ST_VA10cm,naive,0.95,20,True,-1.0,0.0,2024-12-01,,1.0,3920.0,0.0,47040.0,0.0,3920.0,0.0
ST_VA10cm,naive,0.95,50,True,-1.0,0.0,2024-12-01,,1.0,3920.0,0.0,47040.0,0.0,3920.0,0.0
ST_VA10cm,naive,0.95,10,False,-1.0,0.0,2024-12-01,,1.0,3901.2228924082247,0.0,46814.674708898696,0.0,3901.2228924082256,0.0
ST_VA10cm,naive,0.98,2,True,-1.0,0.0,2024-12-01,,1.0,4880.0,0.0,58560.0,0.0,4880.0,0.0
ST_VA10cm,naive,0.98,5,True,-1.0,0.0,2024-12-01,,1.0,4880.0,0.0,58560.0,0.0,4880.0,0.0
ST_VA10cm,naive,0.98,10,True,-1.0,0.0,2024-12-01,,1.0,4880.0,0.0,58560.0,0.0,4880.0,0.0
ST_VA10cm,naive,0.98,20,True,-1.0,0.0,2024-12-01,,1.0,4880.0,0.0,58560.0,0.0,4880.0,0.0
ST_VA10cm,naive,0.98,50,True,-1.0,0.0,2024-12-01,,1.0,4880.0,0.0,58560.0,0.0,4880.0,0.0
ST_VA10cm,naive,0.98,10,False,-1.0,0.0,2024-12-01,,1.0,4870.777223015851,0.0,58449.32667619021,0.0,4870.777223015851,0.0
ST_VA10cm,rf,0.9,2,True,-1.0,0.0,2024-12-01,,1.0,2826.231677662788,0.0,33914.780131953456,0.0,2826.231677662788,0.0
ST_VA10cm,rf,0.9,5,True,-1.0,0.0,2024-12-01,,1.0,2826.231677662788,0.0,33914.780131953456,0.0,2826.231677662788,0.0
ST_VA10cm,rf,0.9,10,True,-1.0,0.0,2024-12-01,,1.0,2826.231677662788,0.0,33914.780131953456,0.0,2826.231677662788,0.0
ST_VA10cm,rf,0.9,20,True,-1.0,0.0,2024-12-01,,1.0,2826.231677662788,0.0,33914.780131953456,0.0,2826.231677662788,0.0
ST_VA10cm,rf,0.9,50,True,-1.0,0.0,2024-12-01,,1.0,2826.231677662788,0.0,33914.780131953456,0.0,2826.231677662788,0.0
ST_VA10cm,rf,0.9,10,False,-1.0,0.0,2024-12-01,,1.0,2823.82593147759,0.0,33885.91117773108,0.0,2823.8259314775905,0.0
ST_VA10cm,rf,0.95,2,True,-1.0,0.0,2024-12-01,,1.0,3220.121443966542,0.0,38641.4573275985,0.0,3220.121443966542,0.0
ST_VA10cm,rf,0.95,5,True,-1.0,0.0,2024-12-01,,1.0,3220.121443966542,0.0,38641.4573275985,0.0,3220.121443966542,0.0
ST_VA10cm,rf,0.95,10,True,-1.0,0.0,2024-12-01,,1.0,3220.121443966542,0.0,38641.4573275985,0.0,3220.121443966542,0.0
ST_VA10cm,rf,0.95,20,True,-1.0,0.0,2024-12-01,,1.0,3220.121443966542,0.0,38641.4573275985,0.0,3220.121443966542,0.0
ST_VA10cm,rf,0.95,50,True,-1.0,0.0,2024-12-01,,1.0,3220.121443966542,0.0,38641.4573275985,0.0,3220.121443966542,0.0
ST_VA10cm,rf,0.95,10,False,-1.0,0.0,2024-12-01,,1.0,3211.954246791111,0.0,38543.450961493334,0.0,3211.9542467911115,0.0
ST_VA10cm,rf,0.98,2,True,-1.0,0.0,2024-12-01,,1.0,3658.2555933333865,0.0,43899.06712000064,0.0,3658.2555933333865,0.0
ST_VA10cm,rf,0.98,5,True,-1.0,0.0,2024-12-01,,1.0,3658.2555933333865,0.0,43899.06712000064,0.0,3658.2555933333865,0.0
ST_VA10cm,rf,0.98,10,True,-1.0,0.0,2024-12-01,,1.0,3658.2555933333865,0.0,43899.06712000064,0.0,3658.2555933333865,0.0
ST_VA10cm,rf,0.98,20,True,-1.0,0.0,2024-12-01,,1.0,3658.2555933333865,0.0,43899.06712000064,0.0,3658.2555933333865,0.0
ST_VA10cm,rf,0.98,50,True,-1.0,0.0,2024-12-01,,1.0,3658.2555933333865,0.0,43899.06712000064,0.0,3658.2555933333865,0.0
ST_VA10cm,rf,0.98,10,False,-1.0,0.0,2024-12-01,,1.0,3648.6920813635516,0.0,43784.30497636262,0.0,3648.6920813635516,0.0
ST_VA10cm,sba,0.9,2,True,-1.0,0.0,2024-12-01,,1.0,14783.333333333334,0.0,177400.0,0.0,16260.0,0.0
ST_VA10cm,sba,0.9,5,True,-1.0,0.0,2024-12-01,,1.0,14783.333333333334,0.0,177400.0,0.0,16260.0,0.0
ST_VA10cm,sba,0.9,10,True,-1.0,0.0,2024-12-01,,1.0,14783.333333333334,0.0,177400.0,0.0,16260.0,0.0
ST_VA10cm,sba,0.9,20,True,-1.0,0.0,2024-12-01,,1.0,14783.333333333334,0.0,177400.0,0.0,16260.0,0.0
ST_VA10cm,sba,0.9,50,True,-1.0,0.0,2024-12-01,,1.0,14783.333333333334,0.0,177400.0,0.0,16260.0,0.0
ST_VA10cm,sba,0.9,10,False,-1.0,0.0,2024-12-01,,1.0,14774.415088345413,0.0,177292.98106014496,0.0,16256.4,0.0
ST_VA10cm,sba,0.95,2,True,-1.0,0.0,2024-12-01,,1.0,16951.666666666668,0.0,203420.0,0.0,18860.0,0.0
ST_VA10cm,sba,0.95,5,True,-1.0,0.0,2024-12-01,,1.0,16951.666666666668,0.0,203420.0,0.0,18860.0,0.0
ST_VA10cm,sba,0.95,10,True,-1.0,0.0,2024-12-01,,1.0,16951.666666666668,0.0,203420.0,0.0,18860.0,0.0
ST_VA10cm,sba,0.95,20,True,-1.0,0.0,2024-12-01,,1.0,16951.666666666668,0.0,203420.0,0.0,18860.0,0.0
ST_VA10cm,sba,0.95,50,True,-1.0,0.0,2024-12-01,,1.0,16951.666666666668,0.0,203420.0,0.0,18860.0,0.0
ST_VA10cm,sba,0.95,10,False,-1.0,0.0,2024-12-01,,1.0,16942.82371942835,0.0,203313.8846331402,0.0,18844.9125,0.0
ST_VA10cm,sba,0.98,2,True,-1.0,0.0,2024-12-01,,1.0,19390.0,0.0,232680.0,0.0,21760.0,0.0
ST_VA10cm,sba,0.98,5,True,-1.0,0.0,2024-12-01,,1.0,19390.0,0.0,232680.0,0.0,21760.0,0.0
ST_VA10cm,sba,0.98,10,True,-1.0,0.0,2024-12-01,,1.0,19390.0,0.0,232680.0,0.0,21760.0,0.0
ST_VA10cm,sba,0.98,20,True,-1.0,0.0,2024-12-01,,1.0,19390.0,0.0,232680.0,0.0,21760.0,0.0
ST_VA10cm,sba,0.98,50,True,-1.0,0.0,2024-12-01,,1.0,19390.0,0.0,232680.0,0.0,21760.0,0.0
ST_VA10cm,sba,0.98,10,False,-1.0,0.0,2024-12-01,,1.0,19382.805685810683,0.0,232593.66822972818,0.0,21757.612500000003,0.0
ST_VA10cm,ses,0.9,2,True,-1.0,0.0,2024-12-01,,1.0,1540.0,0.0,18480.0,0.0,1540.0,0.0
ST_VA10cm,ses,0.9,5,True,-1.0,0.0,2024-12-01,,1.0,1540.0,0.0,18480.0,0.0,1540.0,0.0
ST_VA10cm,ses,0.9,10,True,-1.0,0.0,2024-12-01,,1.0,1540.0,0.0,18480.0,0.0,1540.0,0.0
ST_VA10cm,ses,0.9,20,True,-1.0,0.0,2024-12-01,,1.0,1540.0,0.0,18480.0,0.0,1540.0,0.0
ST_VA10cm,ses,0.9,50,True,-1.0,0.0,2024-12-01,,1.0,1540.0,0.0,18480.0,0.0,1540.0,0.0
ST_VA10cm,ses,0.9,10,False,-1.0,0.0,2024-12-01,,1.0,1538.8032787389036,0.0,18465.639344866842,0.0,1538.8032787389036,0.0
ST_VA10cm,ses,0.95,2,True,-1.0,0.0,2024-12-01,,1.0,1900.0,0.0,22800.0,0.0,1900.0,0.0
ST_VA10cm,ses,0.95,5,True,-1.0,0.0,2024-12-01,,1.0,1900.0,0.0,22800.0,0.0,1900.0,0.0
ST_VA10cm,ses,0.95,10,True,-1.0,0.0,2024-12-01,,1.0,1900.0,0.0,22800.0,0.0,1900.0,0.0
ST_VA10cm,ses,0.95,20,True,-1.0,0.0,2024-12-01,,1.0,1900.0,0.0,22800.0,0.0,1900.0,0.0
ST_VA10cm,ses,0.95,50,True,-1.0,0.0,2024-12-01,,1.0,1900.0,0.0,22800.0,0.0,1900.0,0.0
ST_VA10cm,ses,0.95,10,False,-1.0,0.0,2024-12-01,,1.0,1892.7586865831508,0.0,22713.10423899781,0.0,1892.7586865831508,0.0
ST_VA10cm,ses,0.98,2,True,-1.0,0.0,2024-12-01,,1.0,2300.0,0.0,27600.0,0.0,2300.0,0.0
ST_VA10cm,ses,0.98,5,True,-1.0,0.0,2024-12-01,,1.0,2300.0,0.0,27600.0,0.0,2300.0,0.0
ST_VA10cm,ses,0.98,10,True,-1.0,0.0,2024-12-01,,1.0,2300.0,0.0,27600.0,0.0,2300.0,0.0
ST_VA10cm,ses,0.98,20,True,-1.0,0.0,2024-12-01,,1.0,2300.0,0.0,27600.0,0.0,2300.0,0.0
ST_VA10cm,ses,0.98,50,True,-1.0,0.0,2024-12-01,,1.0,2300.0,0.0,27600.0,0.0,2300.0,0.0
ST_VA10cm,ses,0.98,10,False,-1.0,0.0,2024-12-01,,1.0,2291.0437697836137,0.0,27492.525237403366,0.0,2291.043769783614,0.0
ST_VA10cm,tsb,0.9,2,True,-1.0,0.0,2024-12-01,,1.0,1720.0,0.0,20640.0,0.0,1720.0,0.0
ST_VA10cm,tsb,0.9,5,True,-1.0,0.0,2024-12-01,,1.0,1720.0,0.0,20640.0,0.0,1720.0,0.0
ST_VA10cm,tsb,0.9,10,True,-1.0,0.0,2024-12-01,,1.0,1720.0,0.0,20640.0,0.0,1720.0,0.0
ST_VA10cm,tsb,0.9,20,True,-1.0,0.0,2024-12-01,,1.0,1720.0,0.0,20640.0,0.0,1720.0,0.0
ST_VA10cm,tsb,0.9,50,True,-1.0,0.0,2024-12-01,,1.0,1720.0,0.0,20640.0,0.0,1720.0,0.0
ST_VA10cm,tsb,0.9,10,False,-1.0,0.0,2024-12-01,,1.0,1714.4155800976423,0.0,20572.986961171708,0.0,1714.4155800976423,0.0
ST_VA10cm,tsb,0.95,2,True,-1.0,0.0,2024-12-01,,1.0,2080.0,0.0,24960.0,0.0,2080.0,0.0
ST_VA10cm,tsb,0.95,5,True,-1.0,0.0,2024-12-01,,1.0,2080.0,0.0,24960.0,0.0,2080.0,0.0
ST_VA10cm,tsb,0.95,10,True,-1.0,0.0,2024-12-01,,1.0,2080.0,0.0,24960.0,0.0,2080.0,0.0
ST_VA10cm,tsb,0.95,20,True,-1.0,0.0,2024-12-01,,1.0,2080.0,0.0,24960.0,0.0,2080.0,0.0
ST_VA10cm,tsb,0.95,50,True,-1.0,0.0,2024-12-01,,1.0,2080.0,0.0,24960.0,0.0,2080.0,0.0
ST_VA10cm,tsb,0.95,10,False,-1.0,0.0,2024-12-01,,1.0,2074.8661243388046,0.0,24898.393492065657,0.0,2074.8661243388046,0.0
ST_VA10cm,tsb,0.98,2,True,-1.0,0.0,2024-12-01,,1.0,2500.0,0.0,30000.0,0.0,2500.0,0.0
ST_VA10cm,tsb,0.98,5,True,-1.0,0.0,2024-12-01,,1.0,2500.0,0.0,30000.0,0.0,2500.0,0.0
ST_VA10cm,tsb,0.98,10,True,-1.0,0.0,2024-12-01,,1.0,2500.0,0.0,30000.0,0.0,2500.0,0.0
